customerID,ChurnProbability,RiskSegment,Recommendation,MonthlyCharges,TotalCharges,tenure,PredictedChurn
5651-CRHKQ,0.06218772,Low,No Action,86.2,3339.05,41,0
6905-NIQIN,0.5407789,High,Send Promotional Email,50.65,50.65,1,1
8204-YJCLA,0.021440007,Low,No Action,64.8,4732.35,72,0
5167-ZFFMM,0.857,Critical,Retention Agent + Discount,90.85,90.85,1,1
6583-SZVGP,0.14824703,Low,No Action,108.1,5067.45,48,0
4895-TMWIR,0.15521497,Low,No Action,19.95,214.75,11,0
0533-BNWKF,0.4379106,Medium,Send Promotional Email,85.45,4874.7,55,0
1708-PBBOA,0.08014003,Low,No Action,54.75,2348.45,42,0
8782-LKFPK,0.37791392,Medium,No Action,90.4,4063.0,44,0
5522-JBWMO,0.5993258,High,Send Promotional Email,44.0,44.0,1,1
3597-MVHJT,0.5153153,High,Send Promotional Email,95.6,2595.25,27,1
9774-NRNAU,0.17242628,Low,No Action,84.8,2309.55,27,0
0224-RLWWD,0.6141801,High,Offer Upgrade Package,44.3,89.3,2,1
9967-ATRFS,0.10629237,Low,No Action,19.9,367.55,19,0
3951-NJCVI,0.56227726,High,Send Promotional Email,95.05,3944.5,42,1
2977-CEBSX,0.028597832,Low,No Action,90.05,5965.95,66,0
0177-PXBAT,0.32684264,Medium,No Action,109.9,3694.7,33,0
6599-CEBNN,0.3544428,Medium,No Action,73.95,2524.45,34,0
2519-ERQOJ,0.26220134,Medium,No Action,54.6,1803.7,33,0
5876-QMYLD,0.034425754,Low,No Action,20.05,415.1,23,0
2277-AXSDC,0.03654289,Low,No Action,19.75,624.15,32,0
9442-JTWDL,0.044517916,Low,No Action,20.05,237.7,11,0
0979-PHULV,0.5185217,High,Send Promotional Email,99.45,7007.6,69,1
3067-SVMTC,0.041005675,Low,No Action,55.9,3848.8,68,0
5495-GPSRW,0.02196644,Low,No Action,19.7,419.4,20,0
7606-BPHHN,0.01636398,Low,No Action,19.8,1468.75,72,0
4742-DRORA,0.09755135,Low,No Action,95.4,5812.0,60,0
0111-KLBQG,0.33647692,Medium,No Action,93.95,2861.45,32,0
4800-VHZKI,0.3549052,Medium,No Action,19.9,19.9,1,0
7989-CHGTL,0.34654167,Medium,No Action,19.6,19.6,1,0
0334-GDDSO,0.73249537,High,Offer Upgrade Package,81.35,233.7,3,1
4163-NCJAK,0.0372564,Low,No Action,24.45,1066.15,46,0
5233-AOZUF,0.53173023,High,Send Promotional Email,74.95,2149.05,29,1
5973-EJGDP,0.36581844,Medium,No Action,87.35,4473.0,51,0
1996-DBMUS,0.24186824,Low,No Action,70.65,3545.05,48,0
7916-VCCPB,0.27292043,Medium,No Action,73.25,1195.75,16,0
4686-GEFRM,0.07747068,Low,No Action,98.7,6858.9,70,0
5249-QYHEX,0.022065068,Low,No Action,24.8,1024.7,40,0
0578-SKVMF,0.3331172,Medium,No Action,83.3,1845.9,22,0
5564-NEMQO,0.7937159,Critical,Offer Upgrade Package,75.3,75.3,1,1
2233-FAGXV,0.1863155,Low,No Action,24.3,132.25,5,0
5605-IYGFG,0.5186655,High,Send Promotional Email,69.85,515.45,7,1
7663-ZTEGJ,0.16614507,Low,No Action,100.55,2830.45,29,0
3935-TBRZZ,0.03558243,Low,No Action,25.7,1110.5,44,0
8111-BKVDS,0.20789154,Low,No Action,40.7,449.3,10,0
2055-SIFSS,0.1722062,Low,No Action,51.65,2838.55,55,0
2806-MLNTI,0.28084934,Medium,No Action,105.1,5376.4,52,0
8734-DKSTZ,0.6438177,High,Offer Upgrade Package,85.95,858.6,10,1
4360-PNRQB,0.41599622,Medium,Send Promotional Email,75.6,1395.05,18,0
6152-ONASV,0.040723577,Low,No Action,58.25,3975.7,68,0
9063-ZGTUY,0.08137824,Low,No Action,19.4,1182.55,61,0
7781-HVGMK,0.019316936,Low,No Action,65.2,4784.45,72,0
2181-UAESM,0.3857515,Medium,No Action,53.45,119.5,2,0
2957-LOLHO,0.22743765,Low,No Action,45.4,518.9,12,0
6048-NJXHX,0.023468783,Low,No Action,19.75,899.45,41,0
2320-SLKMB,0.17365411,Low,No Action,44.45,1183.8,26,0
4980-URKXC,0.03654289,Low,No Action,20.85,720.05,36,0
4376-KFVRS,0.043955386,Low,No Action,114.05,8468.2,72,0
5886-VLQVU,0.21955168,Low,No Action,89.85,3161.2,35,0
3577-AMVUX,0.37723508,Medium,No Action,55.05,55.05,1,0
0771-WLCLA,0.5399993,High,Send Promotional Email,112.95,1882.55,16,1
5628-RKIFK,0.33631983,Medium,No Action,101.55,5070.4,49,0
0206-TBWLC,0.2325848,Low,No Action,114.65,6049.5,54,0
2937-FTHUR,0.24322124,Low,No Action,64.8,1166.7,18,0
1910-FMXJM,0.35261902,Medium,No Action,80.4,2937.65,36,0
7752-XUSCI,0.4459366,Medium,Send Promotional Email,105.9,6396.45,60,0
4110-PFEUZ,0.7507225,Critical,Offer Upgrade Package,69.55,69.55,1,1
0732-OCQOC,0.020042283,Low,No Action,25.05,1270.25,52,0
5168-MSWXT,0.66800547,High,Offer Upgrade Package,94.75,759.55,8,1
1090-ESELR,0.05543541,Low,No Action,105.5,7611.55,72,0
8592-PLTMQ,0.03730295,Low,No Action,24.7,1642.75,64,0
5760-WRAHC,0.16235183,Low,No Action,69.75,1545.4,22,0
8847-GEOOQ,0.15999733,Low,No Action,60.2,3582.4,60,0
0256-LTHVJ,0.42600736,Medium,Send Promotional Email,81.05,2227.1,28,0
4785-FCIFB,0.020628525,Low,No Action,24.4,1417.9,61,0
8313-NDOIA,0.6863107,High,Offer Upgrade Package,104.15,2494.65,24,1
5149-CUZUJ,0.07560304,Low,No Action,92.9,2768.35,28,0
0942-KOWSM,0.031821504,Low,No Action,80.8,2369.3,30,0
4237-CLSMM,0.13542953,Low,No Action,20.0,38.0,2,0
1452-VOQCH,0.84190834,Critical,Retention Agent + Discount,75.1,75.1,1,1
4719-UMSIY,0.12280632,Low,No Action,19.65,100.9,6,0
6614-VBEGU,0.15815175,Low,No Action,69.45,1614.05,24,0
0880-TKATG,0.75117254,Critical,Offer Upgrade Package,101.15,385.9,4,1
3811-VBYBZ,0.79259115,Critical,Offer Upgrade Package,99.8,673.25,7,1
1480-BKXGA,0.046028797,Low,No Action,116.05,8404.9,72,0
2996-XAUVF,0.047495212,Low,No Action,40.05,2799.75,70,0
9076-AXYIK,0.10518823,Low,No Action,102.1,6538.45,64,0
5968-XQIVE,0.16094764,Low,No Action,89.7,6588.95,72,0
8896-RAZCR,0.020583186,Low,No Action,19.9,868.1,44,0
4640-UHDOS,0.30614883,Medium,No Action,55.95,734.35,13,0
4933-IKULF,0.04233584,Low,No Action,20.65,330.6,17,0
3583-EKAPL,0.6544852,High,Offer Upgrade Package,55.0,55.0,1,1
1304-BCCFO,0.24064982,Low,No Action,70.05,564.4,9,0
4104-PVRPS,0.095526844,Low,No Action,53.6,1315.35,24,0
9399-APLBT,0.7861019,Critical,Offer Upgrade Package,74.7,74.7,1,1
2359-KMGLI,0.5571017,High,Send Promotional Email,80.25,1861.5,24,1
3780-DDGSE,0.16345958,Low,No Action,76.05,2747.2,35,0
4431-EDMIQ,0.19964194,Low,No Action,75.7,554.05,7,0
0306-JAELE,0.6793522,High,Offer Upgrade Package,96.1,453.4,5,1
6227-HWPWX,0.29995415,Medium,No Action,69.0,994.8,15,0
0486-LGCCH,0.021893961,Low,No Action,19.65,225.75,11,0
0447-BEMNG,0.17192961,Low,No Action,45.3,2145.0,48,0
4612-SSVHJ,0.45596048,Medium,Send Promotional Email,81.45,1671.6,20,0
5168-MQQCA,0.15112257,Low,No Action,108.5,8003.8,72,0
5949-XIKAE,0.61910385,High,Offer Upgrade Package,83.55,680.05,8,1
7971-HLVXI,0.03687314,Low,No Action,84.5,6130.85,72,0
9094-AZPHK,0.7207672,High,Offer Upgrade Package,100.15,1415.0,15,1
3649-JPUGY,0.030387659,Low,No Action,88.6,6201.95,72,0
8372-JUXUI,0.81135637,Critical,Retention Agent + Discount,74.35,74.35,1,1
3552-CTCYF,0.09458737,Low,No Action,104.8,6597.25,63,0
6778-YSNIH,0.43891662,Medium,Send Promotional Email,59.0,114.15,2,0
0388-EOPEX,0.38431913,Medium,No Action,74.4,139.4,2,0
5756-OZRIO,0.1070005,Low,No Action,64.05,3902.6,61,0
6579-JPICP,0.2754885,Medium,No Action,20.4,20.4,1,0
8205-OTCHB,0.20483497,Low,No Action,43.75,903.6,22,0
4134-BSXLX,0.09590364,Low,No Action,60.9,1785.65,28,0
0505-SPOOW,0.020774437,Low,No Action,19.8,1397.65,70,0
6235-VDHOM,0.4806991,Medium,Send Promotional Email,28.45,131.05,5,0
7783-YKGDV,0.6741431,High,Offer Upgrade Package,99.7,1238.45,12,1
4374-YMUSQ,0.28174794,Medium,No Action,116.25,3899.05,34,0
4513-CXYIX,0.02432267,Low,No Action,80.7,5676.0,71,0
3957-HHLMR,0.06672199,Low,No Action,65.2,4543.15,70,0
7803-XOCCZ,0.13967879,Low,No Action,84.05,4326.8,52,0
5736-YEJAX,0.02667456,Low,No Action,79.45,5502.55,69,0
5609-CEBID,0.5967799,High,Send Promotional Email,94.1,1782.4,20,1
8981-FJGLA,0.50095224,High,Send Promotional Email,78.0,851.8,11,1
7218-HKQFK,0.6745709,High,Offer Upgrade Package,94.2,167.5,2,1
4636-QRJKY,0.692768,High,Offer Upgrade Package,80.5,502.85,6,1
1135-LMECX,0.31260318,Medium,No Action,19.85,19.85,1,0
4332-MUOEZ,0.118502766,Low,No Action,94.3,1818.3,20,0
8535-SFUTN,0.25556704,Medium,No Action,106.45,6300.15,61,0
5956-VKDTT,0.6389442,High,Offer Upgrade Package,74.35,334.8,5,1
8677-HDZEE,0.46353072,Medium,Send Promotional Email,105.45,5916.95,56,0
2475-MROZF,0.16696133,Low,No Action,95.0,2852.4,30,0
9412-GHEEC,0.4351016,Medium,Send Promotional Email,104.8,4131.95,40,0
3482-ABPKK,0.041096065,Low,No Action,54.3,1546.3,28,0
6705-LXORM,0.5071888,High,Send Promotional Email,70.05,302.6,5,1
0257-ZESQC,0.3224252,Medium,No Action,75.2,1929.35,27,0
7531-GQHME,0.12720092,Low,No Action,20.05,265.45,12,0
5174-ITUMV,0.25025967,Medium,No Action,105.4,6989.45,67,0
4109-CYRBD,0.29542705,Medium,No Action,51.6,1442.0,29,0
0913-XWSCN,0.23507345,Low,No Action,85.5,4713.4,55,0
6825-UYPFK,0.2770731,Medium,No Action,75.6,1758.6,23,0
8397-MVTAZ,0.63151115,High,Offer Upgrade Package,100.05,3480.0,34,1
0750-EBAIU,0.12080115,Low,No Action,91.25,4738.3,52,0
8606-CIQUL,0.044228513,Low,No Action,115.75,8399.15,72,0
3571-DPYUH,0.1280128,Low,No Action,94.7,5430.35,58,0
7601-GNDYK,0.020583186,Low,No Action,19.6,686.95,35,0
0356-OBMAC,0.08743162,Low,No Action,99.9,5706.3,56,0
8067-NIOYM,0.020570131,Low,No Action,21.1,490.65,24,0
1403-GYAFU,0.01994126,Low,No Action,20.05,1360.25,70,0
4234-XTNEA,0.7572872,Critical,Offer Upgrade Package,79.95,174.45,2,1
1297-VQDRP,0.2144236,Low,No Action,107.15,7379.8,68,0
9282-IZGQK,0.8639376,Critical,Retention Agent + Discount,85.0,85.0,1,1
5348-CAGXB,0.7194112,High,Offer Upgrade Package,89.55,1021.75,12,1
0621-HJWXJ,0.23152031,Low,No Action,81.55,5029.05,63,0
5844-QVTAT,0.044250153,Low,No Action,58.45,1955.4,33,0
8905-IAZPF,0.17925276,Low,No Action,95.65,6744.2,69,0
5394-MEITZ,0.031749606,Low,No Action,80.6,4946.7,60,0
6859-QNXIQ,0.03889027,Low,No Action,113.1,8248.5,72,0
2782-LFZVW,0.2944395,Medium,No Action,58.95,601.6,11,0
2866-IKBTM,0.31260318,Medium,No Action,19.55,19.55,1,0
1342-JPNKI,0.7325458,High,Offer Upgrade Package,86.05,834.1,10,1
2817-NTQDO,0.25782466,Medium,No Action,45.55,597.0,13,0
7129-AZJDE,0.11799988,Low,No Action,78.95,2647.2,34,0
6986-IJDHX,0.27617565,Medium,No Action,86.3,3266.0,39,0
2560-PPCHE,0.1993336,Low,No Action,105.05,6744.25,65,0
4676-MQUEA,0.14833023,Low,No Action,101.9,5265.5,50,0
8138-EALND,0.13207215,Low,No Action,19.75,311.6,15,0
3580-HYCSP,0.048647277,Low,No Action,110.3,7966.9,72,0
1352-HNSAW,0.03889027,Low,No Action,115.6,8220.4,72,0
2075-PUEPR,0.020583186,Low,No Action,19.35,1153.25,55,0
1982-FEBTD,0.021271527,Low,No Action,25.6,514.75,23,0
5301-GAUUY,0.39941633,Medium,No Action,80.35,2596.15,32,0
5791-KAJFD,0.069537476,Low,No Action,68.75,3808.0,56,0
2654-VBVPB,0.31260318,Medium,No Action,19.9,19.9,1,0
1154-HYWWO,0.04795472,Low,No Action,70.6,2708.2,38,0
2501-XWWTZ,0.44201618,Medium,Send Promotional Email,70.2,760.05,11,0
3716-UVSPD,0.46003512,Medium,Send Promotional Email,49.3,49.3,1,0
6815-ABQFQ,0.29143238,Medium,No Action,107.25,6033.3,56,0
7343-EOBEU,0.19083576,Low,No Action,23.6,89.05,3,0
3701-SFMUH,0.20186293,Low,No Action,69.7,516.15,7,0
6103-LIANB,0.10042881,Low,No Action,99.5,5861.75,59,0
7319-VENRZ,0.20537658,Low,No Action,64.3,445.95,7,0
5846-NEQVZ,0.020597028,Low,No Action,70.85,4973.4,71,0
6967-QIQRV,0.19820622,Low,No Action,101.9,1667.25,15,0
5781-RFZRP,0.019828165,Low,No Action,73.5,5357.75,71,0
0939-YAPAF,0.6380707,High,Offer Upgrade Package,100.25,3527.6,35,1
0308-IVGOK,0.111437656,Low,No Action,40.4,422.6,11,0
7293-LSCDV,0.020309811,Low,No Action,19.25,1103.25,60,0
7025-WCBNE,0.034730516,Low,No Action,59.6,2754.0,47,0
5756-JYOJT,0.12577242,Low,No Action,64.9,697.25,11,0
4710-FDUIZ,0.22201525,Low,No Action,100.3,5614.45,56,0
6030-REHUX,0.5006792,High,Send Promotional Email,110.85,3204.4,28,1
9548-LIGTA,0.02830528,Low,No Action,81.05,4747.65,61,0
5150-LJNSR,0.10500523,Low,No Action,98.05,3082.1,31,0
8270-RKSAP,0.4404982,Medium,Send Promotional Email,70.5,597.9,9,0
6522-YRBXD,0.356546,Medium,No Action,94.55,3365.4,35,0
2640-LYMOV,0.15167525,Low,No Action,19.65,38.8,2,0
1218-VKFPE,0.13139094,Low,No Action,19.0,233.55,12,0
3627-FHKBK,0.51793206,High,Send Promotional Email,75.3,75.3,1,1
2865-TCHJW,0.8027359,Critical,Retention Agent + Discount,89.2,346.2,4,1
1423-BMPBQ,0.31618717,Medium,No Action,19.0,19.0,1,0
2393-DIVAI,0.16951917,Low,No Action,20.0,61.7,3,0
5192-EBGOV,0.85541934,Critical,Retention Agent + Discount,85.7,85.7,1,1
4568-KNYWR,0.02926913,Low,No Action,63.25,3342.45,52,0
8752-IMQOS,0.041958865,Low,No Action,20.1,85.1,5,0
0742-LAFQK,0.04078068,Low,No Action,99.15,7422.1,72,0
0795-LAFGP,0.021877838,Low,No Action,90.4,6668.05,71,0
0619-OLYUR,0.049606416,Low,No Action,111.9,8071.05,72,0
5512-IDZEI,0.05161243,Low,No Action,24.9,1174.8,46,0
0459-SPZHJ,0.030001573,Low,No Action,83.5,5435.0,63,0
0215-BQKGS,0.25981802,Medium,No Action,84.3,2438.6,30,0
9244-ZVAPM,0.55538815,High,Send Promotional Email,45.6,45.6,1,1
0719-SYFRB,0.21578324,Low,No Action,61.65,713.75,12,0
8208-EUMTE,0.026878208,Low,No Action,54.85,916.15,16,0
5172-MIGPM,0.33783385,Medium,No Action,65.55,237.2,4,0
1710-RCXUS,0.13875288,Low,No Action,90.35,4614.55,51,0
0374-FIUCA,0.020761263,Low,No Action,20.4,1414.45,65,0
5839-SUYVZ,0.26739186,Medium,No Action,74.55,1170.5,16,0
5173-ZXXXL,0.044517916,Low,No Action,19.95,47.7,2,0
1096-ADRUX,0.0680814,Low,No Action,74.25,4859.25,66,0
2001-MCUUW,0.14290361,Low,No Action,108.65,4903.2,46,0
2731-GJRDG,0.31114084,Medium,No Action,109.55,3608.0,32,0
4723-BEGSG,0.022475787,Low,No Action,86.65,6094.25,72,0
6516-NKQBO,0.028738579,Low,No Action,81.0,3084.9,38,0
8672-OAUPW,0.05147473,Low,No Action,47.85,2356.75,51,0
8207-DMRVL,0.04313396,Low,No Action,114.55,8306.05,72,0
3419-SNJJD,0.3123768,Medium,No Action,105.25,6786.4,65,0
6543-CPZMK,0.3507677,Medium,No Action,29.95,248.95,9,0
4765-OXPPD,0.16894795,Low,No Action,65.0,663.05,9,0
2804-ETQDK,0.01994126,Low,No Action,20.55,1357.1,66,0
6689-VRRTK,0.26720506,Medium,No Action,109.8,4860.35,44,0
7138-GIRSH,0.034374148,Low,No Action,69.5,3418.2,50,0
9396-ZSFLL,0.23120521,Low,No Action,48.85,631.4,15,0
6464-KEXXH,0.36279717,Medium,No Action,25.25,186.3,8,0
7134-MJPDY,0.2008767,Low,No Action,102.85,6976.75,66,0
5240-CAOYT,0.13512166,Low,No Action,87.55,4884.85,57,0
4059-IIEBK,0.69425833,High,Offer Upgrade Package,78.55,522.95,7,1
4881-JVQOD,0.34331527,Medium,No Action,34.55,362.6,10,0
0516-UXRMT,0.10921233,Low,No Action,92.05,5755.8,62,0
4851-BQDNX,0.19543344,Low,No Action,85.05,3355.65,40,0
5148-HKFIR,0.021980362,Low,No Action,19.7,406.95,20,0
1009-IRMNA,0.14532365,Low,No Action,20.0,137.6,7,0
3003-CMDUU,0.40543133,Medium,Send Promotional Email,95.15,2395.7,25,0
5016-IBERQ,0.3581839,Medium,No Action,84.25,1968.1,23,0
6797-UCJHZ,0.19826767,Low,No Action,104.6,6819.45,66,0
2469-DTSGX,0.0699079,Low,No Action,111.65,7943.45,72,0
4554-YGZIH,0.29522866,Medium,No Action,90.05,4547.25,49,0
5099-BAILX,0.44923773,Medium,Send Promotional Email,110.75,4687.9,43,0
9931-KGHOA,0.12687355,Low,No Action,55.0,2473.95,46,0
1775-KWJKQ,0.01985085,Low,No Action,89.85,6562.9,72,0
7665-VIGUD,0.043048095,Low,No Action,20.35,176.3,10,0
9411-TPQQV,0.07620405,Low,No Action,54.55,2236.2,40,0
7207-RMRDB,0.44225135,Medium,Send Promotional Email,105.5,6985.65,65,0
7954-MLBUN,0.08255675,Low,No Action,99.45,3109.9,31,0
2077-DDHJK,0.02384592,Low,No Action,70.9,4911.35,68,0
4913-EHYUI,0.27209508,Medium,No Action,104.55,5794.65,56,0
0195-IESCP,0.7828439,Critical,Offer Upgrade Package,85.25,855.3,10,1
9574-BOSMD,0.01980108,Low,No Action,25.4,1620.2,68,0
4580-TMHJU,0.23646188,Low,No Action,56.15,2499.3,43,0
0970-ETWGE,0.82633287,Critical,Retention Agent + Discount,89.55,89.55,1,1
4908-XAXAY,0.108596794,Low,No Action,89.85,4287.2,49,0
8404-VLQFB,0.16886789,Low,No Action,25.25,394.85,15,0
1626-ERCMM,0.6493096,High,Offer Upgrade Package,94.55,1899.65,20,1
0887-HJGAR,0.5952047,High,Send Promotional Email,45.7,45.7,1,1
2391-IPLOP,0.124432355,Low,No Action,69.65,3442.15,50,0
5644-PDMZC,0.69508296,High,Offer Upgrade Package,89.5,161.5,2,1
3509-GWQGF,0.29396626,Medium,No Action,70.0,1732.6,24,0
9576-ANLXO,0.5746381,High,Send Promotional Email,69.55,222.3,3,1
2024-BASKD,0.78625494,Critical,Offer Upgrade Package,74.6,74.6,1,1
5845-BZZIB,0.020583186,Low,No Action,20.1,655.3,35,0
1140-UKVZG,0.14891228,Low,No Action,24.8,475.25,17,0
4160-AMJTL,0.17917858,Low,No Action,19.65,164.3,8,0
5183-SNMJQ,0.57078284,High,Send Promotional Email,95.1,865.1,10,1
8100-PNJMH,0.02875799,Low,No Action,88.85,6132.7,68,0
7838-LAZFO,0.10035882,Low,No Action,78.8,3597.5,45,0
4464-JCOLN,0.041958865,Low,No Action,19.85,35.9,2,0
2085-JVGAD,0.08117907,Low,No Action,20.35,697.65,37,0
5650-VDUDS,0.57398283,High,Send Promotional Email,24.25,96.05,4,1
8095-WANWK,0.21479897,Low,No Action,45.25,428.7,10,0
3030-ZKIWL,0.30476552,Medium,No Action,20.05,20.05,1,0
9565-FLVCG,0.02798347,Low,No Action,69.55,4459.15,65,0
8755-OGKNA,0.020583186,Low,No Action,19.5,1167.6,57,0
2800-VEQXM,0.5979571,High,Send Promotional Email,74.75,238.1,3,1
7538-GWHML,0.58738047,High,Send Promotional Email,69.65,145.15,2,1
5533-RJFTJ,0.20693724,Low,No Action,30.2,1453.1,49,0
3859-CVCET,0.44895747,Medium,Send Promotional Email,45.65,191.05,4,0
0214-JHPFW,0.034978297,Low,No Action,57.8,4039.3,70,0
5642-MHDQT,0.0339579,Low,No Action,19.85,1039.45,53,0
3088-FVYWK,0.020055013,Low,No Action,25.55,1336.1,53,0
3276-HDUEG,0.81521213,Critical,Retention Agent + Discount,75.05,75.05,1,1
9092-GDZKO,0.099663556,Low,No Action,24.85,493.4,22,0
0823-HSCDJ,0.35903,Medium,No Action,49.15,2550.9,52,0
3729-OWRVL,0.09631292,Low,No Action,110.35,7246.15,65,0
2324-AALNO,0.036290333,Low,No Action,24.55,1203.95,48,0
0822-GAVAP,0.694384,High,Offer Upgrade Package,34.7,62.25,2,1
5760-IFJOZ,0.7220435,High,Offer Upgrade Package,107.95,313.6,3,1
2826-UWHIS,0.24092449,Low,No Action,81.4,3775.85,45,0
1448-PWKYE,0.80348665,Critical,Retention Agent + Discount,80.0,80.0,1,1
7501-IWUNG,0.034114197,Low,No Action,73.8,4616.05,61,0
4957-TREIR,0.25312036,Medium,No Action,64.4,195.65,3,0
7251-LJBQN,0.2368437,Low,No Action,103.75,4188.4,40,0
8040-MNRTF,0.7575764,Critical,Offer Upgrade Package,71.1,71.1,1,1
1536-HBSWP,0.52167356,High,Send Promotional Email,49.9,49.9,1,1
5313-FPXWG,0.035136584,Low,No Action,24.6,1266.4,51,0
0067-DKWBL,0.5739598,High,Send Promotional Email,49.25,91.1,2,1
0946-FKYTX,0.082584694,Low,No Action,30.1,1623.4,52,0
5076-YVXCM,0.296278,Medium,No Action,83.4,4149.45,51,0
8262-COGGB,0.31507015,Medium,No Action,20.45,20.45,1,0
6663-JOCQO,0.08117649,Low,No Action,75.25,2344.5,31,0
9620-QJREV,0.034425754,Low,No Action,20.55,1013.05,47,0
2276-YDAVZ,0.7759696,Critical,Offer Upgrade Package,75.1,270.7,3,1
2682-KEVRP,0.039858934,Low,No Action,20.05,417.0,22,0
2480-JZOSN,0.3549052,Medium,No Action,20.65,20.65,1,0
0078-XZMHT,0.030387659,Low,No Action,85.15,6316.2,72,0
5896-NPFWW,0.5189636,High,Send Promotional Email,50.15,168.15,3,1
9978-HYCIN,0.0763123,Low,No Action,84.95,4018.05,47,0
8338-QIUNR,0.018788658,Low,No Action,66.5,4811.6,72,0
1525-LNLOJ,0.039868828,Low,No Action,63.3,4189.7,66,0
9450-TRJUU,0.45149794,Medium,Send Promotional Email,83.15,2848.45,35,0
1766-GKNMI,0.5995024,High,Send Promotional Email,84.9,2516.2,29,1
6942-LBFDP,0.17213081,Low,No Action,20.55,33.6,2,0
1456-TWCGB,0.35130298,Medium,No Action,49.25,208.45,4,0
7133-VBDCG,0.25130168,Medium,No Action,79.85,2015.35,25,0
7596-ZYWBB,0.023660071,Low,No Action,59.6,3739.8,65,0
8329-UTMVM,0.25176525,Medium,No Action,104.65,2964.0,27,0
3014-WJKSM,0.32403174,Medium,No Action,75.3,2263.4,29,0
3347-YJZZE,0.15121283,Low,No Action,80.1,2211.8,29,0
1029-QFBEN,0.30476552,Medium,No Action,19.55,19.55,1,0
7929-DMBCV,0.19136897,Low,No Action,81.0,1683.7,20,0
9661-JALZV,0.021658838,Low,No Action,24.7,1519.0,58,0
5433-KYGHE,0.3347884,Medium,No Action,86.0,1164.05,14,0
4312-KFRXN,0.016336404,Low,No Action,25.4,1710.9,72,0
5575-TPIZQ,0.26964915,Medium,No Action,89.15,4245.55,46,0
0114-IGABW,0.02798095,Low,No Action,58.25,4145.9,71,0
9944-AEXBM,0.4649431,Medium,Send Promotional Email,85.65,2664.3,32,0
1853-ARAAQ,0.23403233,Low,No Action,50.35,1277.5,26,0
6952-OMNWB,0.25959954,Medium,No Action,80.35,5589.3,68,0
4697-LUPSU,0.04376139,Low,No Action,20.2,34.75,2,0
8434-VGEQQ,0.01994126,Low,No Action,20.55,1305.95,61,0
4952-YSOGZ,0.78685576,Critical,Offer Upgrade Package,85.95,381.3,4,1
1589-AGTLK,0.5411235,High,Send Promotional Email,45.35,141.5,3,1
5244-IRFIH,0.595986,High,Send Promotional Email,94.5,3105.55,33,1
6549-YMFAW,0.15798852,Low,No Action,21.25,204.55,9,0
4950-HKQTE,0.024650685,Low,No Action,26.25,605.9,22,0
6786-OBWQR,0.64402807,High,Offer Upgrade Package,80.85,356.1,5,1
2684-EIWEO,0.31376347,Medium,No Action,91.7,2758.15,30,0
2753-JMMCV,0.033929646,Low,No Action,74.2,4805.65,65,0
6439-GTPCA,0.40031803,Medium,Send Promotional Email,87.25,3941.7,45,0
6621-YOBKI,0.13128541,Low,No Action,20.35,92.75,5,0
1216-JWVUX,0.39166707,Medium,No Action,75.5,1901.05,25,0
7564-GHCVB,0.022043008,Low,No Action,79.05,5730.7,72,0
1173-NOEYG,0.3392578,Medium,No Action,90.15,2423.4,27,0
7595-EHCDL,0.19903894,Low,No Action,50.6,1653.45,32,0
6647-ZEDXT,0.20463845,Low,No Action,110.45,3327.05,30,0
2521-NPUZR,0.050632335,Low,No Action,101.0,7085.5,70,0
1307-TVUFB,0.3632114,Medium,No Action,79.35,3344.1,42,0
7503-MIOGA,0.021621622,Low,No Action,89.85,6697.35,72,0
4381-MHQDC,0.024852952,Low,No Action,65.0,2879.9,47,0
6923-JHPMP,0.3655038,Medium,No Action,80.45,137.1,2,0
5138-WVKYJ,0.64647156,High,Offer Upgrade Package,98.55,1008.55,10,1
4018-PPNDW,0.019788513,Low,No Action,24.1,1551.6,61,0
1635-FJFCC,0.4782435,Medium,Send Promotional Email,44.05,202.15,5,0
2499-AJYUA,0.057566613,Low,No Action,110.8,7882.25,72,0
6919-ELBGL,0.044228513,Low,No Action,114.95,8196.4,72,0
3966-HRMZA,0.50774413,High,Send Promotional Email,75.05,202.9,3,1
6425-JWTDV,0.021442598,Low,No Action,19.25,855.1,48,0
8405-IGQFX,0.07975464,Low,No Action,90.05,5817.0,63,0
8224-IVVPA,0.13435021,Low,No Action,56.7,1652.95,27,0
9477-LGWQI,0.03124419,Low,No Action,80.15,5600.15,70,0
1410-RSCMR,0.17300232,Low,No Action,71.35,515.75,7,0
0139-IVFJG,0.47781008,Medium,Send Promotional Email,90.35,190.5,2,0
6683-VLCTZ,0.6831649,High,Offer Upgrade Package,98.55,1842.8,20,1
5730-DBDSI,0.020774437,Low,No Action,19.7,1253.8,66,0
0030-FNXPP,0.14568245,Low,No Action,19.85,57.2,3,0
2189-WWOEW,0.4381304,Medium,Send Promotional Email,85.9,1269.55,15,0
5684-FJVYR,0.01865906,Low,No Action,90.35,6563.4,72,0
4013-GUXND,0.2754885,Medium,No Action,20.8,20.8,1,0
1894-IGFSG,0.4265018,Medium,Send Promotional Email,89.25,1907.85,22,0
7379-POKDZ,0.61858195,High,Offer Upgrade Package,70.3,208.85,3,1
1266-NZYUI,0.018428475,Low,No Action,66.85,4758.8,72,0
7969-FFOWG,0.01994126,Low,No Action,19.9,1292.6,65,0
4718-DHSMV,0.3040497,Medium,No Action,35.8,363.15,11,0
